Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000475870899','1000010688583977',saundarya-honey-kesar-body-cleanser,Saundarya Honey-kesar Body Cleanser                             125 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Coconut (Cocos Nucifera) Nut Oil 23 g,Castor (Ricinus Communis) Sd. Oil 3 g,Pumpkin (Cucurbita Pepo) Sd. Oil 0.5 g,Honey (Madhu) Nectar Liquid 0.5 g,Grape (Vitis Vinifera) Sd. Oil 0.1 g,Mace (Myristica Fragrans) Stigma Oil 0.1 g,Kesar (Crocus Sativus) Stigma 0.0005 g.Stearic acid,Propylene glycol,Sodium hydroxide,Sorbitol,Glycerin,Sodium Chloride,Jojoba Oil,Palmitic acid,Citric Acid,PEG-12 Dimethicone,Sodium Rosinate,Tetrasodium etidronate,Sugar,Triethanolamine,Betaine,Sugandhit Dravya,Aqua -Q.S.
<b>How to use</b>
<b>Other Product Info</b>Best before 24 months from the date of manufacturing.",Patanjali,,natural-personal-care,FALSE,,[],Size,125 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715063e87f18caa6.jpeg,1,Saundarya Honey-kesar Body Cleanser                             125 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870900','1000010688583986',aastha-hawan-kit,Aastha Hawan Kit                             1 kg,"<b>Product Information</b>
<b>Benefits</b>Pure copper.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 3630 days from the date of manufacturing.",Patanjali,,herbal-home-care,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887152171934b6846d.png,1,Aastha Hawan Kit                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870901','1000010688583958',patanjali-rose-body-cleanser,Patanjali Rose Body Cleanser                              125 g,"<b>Product Information</b>Patanjali body cleanser gives your skin a lustrous texture giving it satin shine. It lathers well and cleanses the skin nicely without making the skin dry or itchy.
<b>Benefits</b>
<b>Ingredients</b>Neem (Azardirachta Indica)Tulsi (Ocimum Sanctum)Aamahaldi (Curcuma Amada)Haldi (Curcumalonga)Ghrit Kumari (Aloe Barbandis)Gulab (Rosa Centifolia)Aamla (Emblica Officinalis)Giloy (Tinospora Cardifolia)Shudhha Suhaga (Borax)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-personal-care,FALSE,,[],Size,125 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714864aba6dac6ee.png,1,Patanjali Rose Body Cleanser                              125 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870902','1000010688583959',patanjali-balm,Patanjali Balm                             25 g,"<b>Product Information</b>Get instant relief from colds and headaches with Patanjali Balm made with therapeutic ingredients including gandhpurataila (oil) and neelgiri taila. Gandhpura oil is valued for its anti-pyretic and analgesic properties. 

The balm reduces fever and provides respite from aches and pains. Gently massaging the balm on forehead eases headaches. 
<b>Benefits</b>
<b>Ingredients</b>Gandhpura taila (Gautheria fragrantissima)Pudina satva (Mentha piperita)Nilgiri taila (Eucalptus globulus)Petroleum jellyHard paraffin.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,25 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871488495a65c3faf.png,1,Patanjali Balm                             25 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870902','1000010688583960',patanjali-balm,,,,,,,,,,10 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870903','1000010688583972',patanjali-lime-fresh-body-cleanser,Patanjali Lime Fresh Body Cleanser                             75 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Each 100 gm contains:Aloevera (Aloe Barbadensis) LF. Juice 5000 mg,Neem (Azadirachta indica) Lf. Ext. 100 mg,Tulsi (Ocimum sanctum) Lf. Ext. 100 mg,Pudina (Mentha piperita) Ap. Ext. 100 mg,Lemon (Citrus limon) Fr. Peel Ext. 100 mg,Green Tea (Camellia sinensis) Lf. Ext. 100 mg,Base Material:Sodium Palmate,Sodium Palm Kernelate,Talc,Propylene glycol,,Glycerine,Tetrasodium etidronate,Allanatoin,Butylated Hydroxytoluence,CI 74260,CI 11680,Sugandhit Dravya - Q.S
<b>How to use</b>
<b>Other Product Info</b>Best before 24 Months from the date of manufacturing.",Patanjali,,natural-personal-care,FALSE,,[],Size,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887151321fe3e26202.jpeg,1,Patanjali Lime Fresh Body Cleanser                             75 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870904','1000010688583970',aastha-gulal-100-gm-mix-rypo,Aastha Gulal 100 Gm Mix (Rypo)                              100 g,"<b>Product Information</b> is made up of premium quality, non-toxic ingredients, which give you a soft and silky feeling when applied on the body. This eco-friendly product adds rich colour to your festive occasions.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 720 days from manufacturing date. ",Patanjali,,herbal-home-care,FALSE,,[],Size,100 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887151925c45dbbda7.jpeg,1,Aastha Gulal 100 Gm Mix (Rypo)                              100 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870905','1000010688583971',sportswear-men-pmckspdpoo1841049-red-white-xxl,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XXL                             XXL size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,XXL,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148571d4f98b61c.jpeg,1,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XXL                             XXL size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870906','1000010688583996',women-bag-solid-pawpbgbtb0184-5501-black,WOMEN BAG-SOLID-PAWPBGBTB0184-5501-BLACK                             30.48cm x  size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,30.48cm x,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714855296f4b78d4.jpeg,1,WOMEN BAG-SOLID-PAWPBGBTB0184-5501-BLACK                             30.48cm x  size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870907','1000010688583981',women-bag-embroidered-pawfbgmmdo184-5529-maroon,WOMEN BAG-EMBROIDERED-PAWFBGMMDO184-5529-MAROON                             19.05cmx15 size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,19.05cmx15,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715186716b6a3e94.jpeg,1,WOMEN BAG-EMBROIDERED-PAWFBGMMDO184-5529-MAROON                             19.05cmx15 size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870908','1000010688583980',divya-kantilep,Divya Kantilep                             50 g,"<b>Product Information</b>Divya Kantilep is made from herbs and plant products that have natural astringent, detoxifying and moisturizing properties. It extracts the excess oil released from sebaceous glands and cleanses the skin of environmental pollutants thus curing pimples, black heads, acne. It has a balanced moisturizing effect which nourishes the skin and prevents lines, dullness and wrinkles from forming.

Apply Divya Kantilep regularly for best results. Divya Kantilep brings to you Nature's goodness to give you radiant, beautiful skin.

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,50 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871526244e6f5e6c4.png,1,Divya Kantilep                             50 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870909','1000010688583990',aastha-agarbatti-mogra,Aastha Agarbatti Mogra                             25 g,"<b>Product Information</b>Your true faith takes you close to god. Patanjali aastha pooja products are made from the best quality ingredients and aimed at creating a divine atmosphere. Aastha agarbatti is considered the natural mogra fragrance and the ayurvedic herbs has a great significance in controlling diseases and purifies the environment. This agarbatti is made with natural herbs. It helps the devotee to keep the connection between aatma & parmatma intact. They are also associated with prayer, worship, and healing, and come in a variety of traditional scents.
<b>Benefits</b>A fresh fragrance or a pleasing fragrance create a positive mood of the surrounding and locality thereby lighting up the minds. Lasting Aroma.Get rid of small insects. 
<b>Ingredients</b>Flowers and leafs.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,herbal-home-care,FALSE,,[],Size,25 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485974c27ff6dc.png,1,Aastha Agarbatti Mogra                             25 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870909','1000010688583991',aastha-agarbatti-mogra,,,,,,,,,,20 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870909','1000010688583992',aastha-agarbatti-mogra,,,,,,,,,,150 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870909','1000010688583993',aastha-agarbatti-mogra,,,,,,,,,,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870909','1000010688583994',aastha-agarbatti-mogra,,,,,,,,,,125 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870910','1000010688583975',sportswear-men-pmckspdpoo1841049-royal-blue-navy-xl,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XL                             XL size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,XL,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715194b31f427b3a.jpeg,1,SPORTSWEAR-MEN-PMCKSPDPOO1841049-ROYAL BLUE/NAVY-XL                             XL size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870911','1000010688583985',divya-sadbindu-taila,Divya Sadbindu Taila                             30 ml,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Taila of :Krsna Tila (Sesamum Indicum) Sd. 40ml,Liquid of :Ajaksira 160 Ml,Bhringaraja (Eclipta Alba) Wi Pi. 160ml,Kalka of :Eranda (Ricinus Communis) Rt. 0.99g,Tagara (Valeriana Wallichi) Rt./rz. 0.99g,Satahva (Anethum Sowa) Fr. 0.99 G,Jivanti (Leptadenia Reticulata) Rt 0.99g,Rasna (Pluchea Lenceolata) Lf. 0.99 G,Saindhava Lavana 0.99g,Tejpatra (Cinnamomum Tamala) Lf. 0.99 G,Vidanga (Embelia Ribes) Fr. 0.99g,Yasti (Glycyrrhiza Glabra) Rt. 0.99g,Sunthi (Zingiber Officinale) Rz. 0.99g
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,30 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715207086da6a065.png,1,Divya Sadbindu Taila                             30 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870912','1000010688583998',divya-saptamrit-lauh,Divya Saptamrit Lauh                             10 g,"<b>Product Information</b>Saptamrit Lauh is iron calx (bhasm or ashes). This Ayurvedic formulation from Patanjali Divya Pharmacy helps improve eye and stomach problems. The high iron content works in the treatment of vomiting, fever, tiredness, vision-related problems, general debility and inflammation. Balances pitta dosha. 



<b>Benefits</b>
<b>Ingredients</b>Yasti ((Glycyrrhiza glabra), Lauha bhasma, Haritaki (Terminalia belerica), etc.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,10 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714856b6d91d6174.png,1,Divya Saptamrit Lauh                             10 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870913','1000010688583984',divya-udramrit-vati,Divya Udramrit Vati                             20 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Fine Powders of :Bhumi Amla (Phyllanthus Niuri) Pi. 12.5 mg,Punarnava (Boerhaavia Diffusa) Rt. 12.5 mg,Makoy (Solanum Nigrum) Pi. 12.5 mg,Chitrak (Plumbago Zeylanica) Rt. 12.5 mg,Amla (Emblica officinalis) fr. r 12.5 mg,Harad Chhoti (Terminalia chebula) Fr. 12.5 mg,Baheda (Terminalia belerica) Fr. R. 12.5 mg,Saunf (Foeniculum Vulgare) Fr. 12.5 mg,Tulsi (Ocimum sanctum) PI. 12.5 mg,Nishoth (Operculina turpethum) Rt. 12.5 mg,Kutaki (Picrorhiza Kurroa) Rt. 12.5 mg,Atis (Aconitum heterophyllum) Rt. 12.5 mg,Aam (Mangifera indica) Sd. 12.5 mg,Bel (Aegle Marmelos) Fr. Pp. 12.5 mg,Pudina (Mentha spicata) Lf. 12.5 mg,Ajwain (Trachyspermum ammi) Fr. 12.5 mg,Atibala (Abutilon indicum)PI. 76.0 MG,Giloy (Tinospora Cordifolia) St. 75.0 mg,Lauh Bhasma 12.5 mg,Sanaay (Cassia angustifolia) Lf. 50.0 mg,Mandoor Bhasma 12.5 mg,Kapardak Bhasma 12.5 mg,Muktashukti Bhasma 12.5 mg,Shankh Bhasma 12.5 mg,Kashish Bhasma 12.5 mg,Aqueous Extract of:Ghrit Kumari (Aloe vera) Lf. Ext. 25 mg,Excipients:Gum AcaciaAerosilTalcum Q.S.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,20 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715181221459afa5.png,1,Divya Udramrit Vati                             20 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870914','1000010688583999',divya-praval-pishti,Divya Praval Pishti                             5 g,"<b>Product Information</b>For cough, fever, osteomalacia, laxity and acidity. The material is treated, with the fluid of various herbs and cultured in fire, as described in ancient ayurvedic texts mixing with different other ingredients. Patanjali ayurved and divya pharmacy prepare calx, based on old refinery processes. These products and medicines do not cast any side or ill-effect on the patient and helpful in any of the old or complex disease. The 'bhasmas' are prepared with pure and age-old formulae and hence are very impressive and eradicate the diseases from the root.           
<b>Benefits</b>
<b>Ingredients</b>Pravala Suddha,Gulab (Rosa cent folia)
<b>How to use</b>
<b>Other Product Info</b>Best before 10 years from manufacturing date.",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,5 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887151501392d87df5.png,1,Divya Praval Pishti                             5 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870914','1000010688584000',divya-praval-pishti,,,,,,,,,,10 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870915','1000010688584004',divya-jatyadi-ghrit,Divya Jatyadi Ghrit                             200 g,"<b>Product Information</b>Jatyadi ghrit is a poly-herbal ayurvedic natural wound healing formula. It is used to treat all kinds of wounds and burns. Useful in skin tuberculosis lesions.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 2 years from the date of manufacturing.",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,200 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714857ac180b07e3.png,1,Divya Jatyadi Ghrit                             200 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870916','1000010688583969',divya-dalchini-churna,Divya Dalchini Churna                             100 g,"<b>Product Information</b>Dalchini Churna is an effective natural remedy for the treatment and prevention of a wide range of diseases. Improves the functioning of the digestive tract, respiratory system, strengthens the immune system. This Churna is effective for type 2 diabetes, as it supports the level of cholesterol and glucose, and reduces the level of triglycerides. This wonderful Churna is the fight against excess weight. It stimulates the metabolism, normalizes digestion and kidney function. Regular use of cinnamon helps to speed up the metabolism, so that the fat that comes with food is removed from the body faster and more effectively.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,100 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887150764d36047cb8.png,1,Divya Dalchini Churna                             100 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870917','1000010688583987',divya-swasari-vati,Divya Swasari Vati                              44 g,"<b>Product Information</b>Patanjali swasari vati treats cold, cough and other such diseases. The purity, quantity, and quality of the herbs utilized are the topmost priority.
<b>Benefits</b>
<b>Ingredients</b>Mulethi (Glycyrrhiza Glabra) Rt. 64.0 Mg,Kakdasingi (Pistacia Integerrima) Gi. 63 Mg,,Rudanti (Cressa Cretica) Fr. 63.0 Mg, Sounth, (Zingiber Officinale) Rz. 42 Mg,Marich (Piper Nigrum) Fr. 42 Mg,Chhoti Pipal (Piper Longum) Fr. 42mg,Lavang (Syzygium Aromaticum) Fi Bd. 32mg,Dalchini (Cinnamomum Zeylanicum) Bk. 32 Mg,Akarkara (Anacyclus Pyrethrum) Rt. 32 Mg,Abhrak Bhasma 12.571 Mg,Mukta Shukti Bhasma 12.571 Mg,Godanti Bhasma 12.571 Mg,Kapardhak Bhasma 12.571 Mg,Praval Pishthi 12.571 Mg,Sphatik Bhasma 12.571 Mg,Tankan Bhasma 12.571 Mg,Excipients : Gum Acacia (Acacia Arabica) 25 Mg,Talcum (Hydrated Magnesium Silicate) 7.5 Mg,Aerosil (Colloidal Silicon Dioxide) 7.5 Mg
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,44 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887152447a1db98597.png,1,Divya Swasari Vati                              44 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870918','1000010688583995',divya-punarnavadyarista,Divya Punarnavadyarista                             450 ml,"<b>Product Information</b>Divya Punarnavadyarista is an ayurvedic product useful in 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,450 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714857252346b578.png,1,Divya Punarnavadyarista                             450 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870919','1000010688583989',patanjali-multani-mitti-body-cleanser,Patanjali Multani Mitti Body Cleanser                             75 g,"<b>Product Information</b>This body cleanser is loaded with goodness of bio actives of precious herbs, which treat skin disorder & improve skin glow.
<b>Benefits</b>
<b>Ingredients</b>Haldi/Turmeric (Curcuma longa) 5 mg,,Ghrit kumari/Aloe Vera (Aloe barbadensis) 5 mg,Neem (Azadirachta indica) 5 mg,Manjisth (Rubia cordifolia) 5 mg,Tulsi (Ocimum sanctum) 5 mg,Bhringraj (Eclipta alba) 5 mg,Yastimadhu (Glycyrhiza glabra) 5 mg,Plas (Buta monosperma) 5 mg,Shudhha Suhaga (Borax (Purified) 20 mg,Pudina (Mentha piperita) 20 mg,Ajwain (Trachyspermum ammi) 5 mg,Kapoor bhimsaini (Cinnamomum camphora) 20 mgPalm oil & coconut oil,Sodium salt,Sesame oil,Almond oil,Multani mitti,Ghrit,Propylene glycol,Sodium benzoate,Zinc oxide,Glycerin,Tetrasodium etidronate,Butylated hydroxytoluene,Sugandhit dravya,Aqua-Q.S.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-personal-care,FALSE,,[],Size,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715349094a05a765.jpeg,1,Patanjali Multani Mitti Body Cleanser                             75 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870920','1000010688584002',divya-mandoor-bhasma,Divya Mandoor Bhasma                             5 g,"<b>Product Information</b>Mandur Bhasma is an Ayurvedic combination manufactured from herbal extracts to give you relief from hepatic disorders and anemia.  Contaminated food and drinks or unbalanced diet constantly harm and weaken your liver. Mandoor Bhasma is a time-tested medication that heals the damages from contaminations and boosts your liver. 

Mandoor Bhasma has no side effects and can therefore be taken with other medicines. Take Mandoor Bhasma to rejuvenate your liver and regain good health.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,5 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714932808221b04c.png,1,Divya Mandoor Bhasma                             5 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870921','1000010688584014',panchamrit-lauh-guggul-60-tabs,Panchamrit Lauh Guggul 60 Tabs                             20 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,ayurvedic-medicine,FALSE,,[],Size,20 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688715002517d063a96.png,1,Panchamrit Lauh Guggul 60 Tabs                             20 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870922','1000010688584034',saree-pwewsrwbro1843020-pink-wine,SAREE PINK / WINE,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,6.3 M,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485607c590a214.jpeg,1,SAREE-PWEWSRWBRO1843020-PINK / WINE                             6.3 M size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870923','1000010688584007',sportswear-men-pmckspdrno1841045-black-royal-blue-xxl,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XXL                             XXL size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,XXL,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148568a2b5b5597.jpeg,1,SPORTSWEAR-MEN-PMCKSPDRNO1841045-BLACK/ROYAL BLUE-XXL                             XXL size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870924','1000010688584016',patanjali-aloevera-kanti-body-cleanser,Patanjali Aloevera Kanti Body Cleanser                             150 g,"<b>Product Information</b>Patanjali aloe vera kanti body cleanser is useful in rejuvenating, nourishing and glorifying the skin. It also useful in removing dryness and roughness of skin. This body cleanser provides oxygen to the cells which strengthen the skin tissues and helps to keep the skin healthy.
<b>Benefits</b>
<b>Ingredients</b>Ghrit Kumari Ext ( Aloe barbadensis)Giloy (Tinospora cordifolia)Manjishta Ext (Rubia cordifolia)Haldi Ext ( Curcuma longa)                                   Amba Haldi Ext ( Curcuma amada)                                                        Neem Ext (Azadirachta indica)Tulsi (Ocimum sanctum)Shudhha suhaga (Borax pure)Base material:Vegetable Oil base noodles,Sugandhit dravya,Sodium benzoate,Permitted colour (CI : 74260 & 11680),Aqua- Q.S.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-personal-care,FALSE,,[],Size,150 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714974809294dd4b.jpeg,1,Patanjali Aloevera Kanti Body Cleanser                             150 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870924','1000010688584017',patanjali-aloevera-kanti-body-cleanser,,,,,,,,,,75 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870924','1000010688584018',patanjali-aloevera-kanti-body-cleanser,,,,,,,,,,45 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870925','1000010688584006',2-mukhi-rudraksha-with-cap-paudjwkpjs2015200,2 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS2015200                             Free size,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,paridhan,FALSE,,[],Size,Free,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485749d289e8ef.jpeg,1,2 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS2015200                             Free size,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
