url,Tags,lastbreadcrumb,heading,cleaned-heading,product-information,variants,product-image
https://www.patanjaliayurved.net/product/natural-health-care/health-drinks/patanjali-arogya-swaras/3559,"natural-health-care,health-drinks",Patanjali Arogya Swaras,Patanjali Arogya Swaras                             500 ml,Patanjali Arogya Swaras,"<b>Product Information</b>
Patanjali Arogya Swaras is Useful for Indigestion, vibandh (Constipation), Rasayan (Rog-Pratirodhak).
<b>Benefits </b>
Useful for Indigestion, Vibandh (Constipation), Rasayan (Rog-Pratirodhak) 
<b>Ingredients </b>
Composition: Each 10 ml contains: Triphala (amla baheda, harad) (embelica officinalis, terminalia bellirica, terminalia chebula) 4 ml, Aloevera (aloevera barbadensis) 2 ml, Giloy (tinospora cardifolia) 2 ml, Neem (azadirachta indica) 1 ml, Tulsi (ocimum sanctum) 0.976 ml, Preservatives - (As per IP) sodium benzoate, Potassium sorbate. 
<b>How to use </b>
Take 15 to 20 ml twice in a day with lukewarm water or as directed by the physician. 
<b>Other Product Info </b>
Best before 360 days from the date of manufacturing.",500 ml,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690265383ArogyaSwaras500ml1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690265383ArogyaSwaras500ml2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArogyaSwaras500ml3_1690265383.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArogyaSwaras500ml4_1690265383.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArogyaSwaras500ml5_1690265383.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArogyaSwaras500ml6_1690265383.png"
https://www.patanjaliayurved.net/product/natural-health-care/health-drinks/patanjali-arjun-amla-juice-l/586,"natural-health-care,health-drinks",Patanjali Arjun Amla Juice (L),Patanjali Arjun Amla Juice (L)                             500 ml,Patanjali Arjun Amla Juice (L),"<b>Product Information</b>
Patanjali arjun amla juice is a combination of arjun bark extract and amla juice. It is a natural source of vitamin C. Arjun is the best herb for heart disease. It prevents and helps in the recovery of angina and heals heart tissues. Patanjali arjun amla juice works by stimulating the heart, treating the various ailments due to the presence of hydrolysable tannins and vitamin C constituents.
<b>Benefits </b>
It is a natural source of vitamin C. Arjun is the best herb for heart disease. It prevents and helps in the recovery of angina and heals heart tissues. Treats various ailments due to the presence of hydrolysable tannins and vitamin c constituents. 
<b>Ingredients </b>
Amla Fruit (Emblica officinalis Gaertn.) 4.07 ml, Arjun chaal (Terminalia arjuna (Roxb.) Wight & Am.) 5.9 ml, Potassium Sorbate (Food Grade) Sodium Benzoate (Food Grade) Excipients: Citric acid. 
<b>How to use </b>
Age(5-12 years) - 2 spoons with equal quantity of water, empty stomach in the morning and in the evening. Age(13 and above years) - 4 spoons with equal quantity of water, empty stomach in the morning and in the evening. 
<b>Other Product Info </b>
Best before-12 months from manufacturing date.",500 ml,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690961991ArjunAmla-500ml1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690961991ArjunAmla-500ml2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArjunAmla-500ml3_1690961991.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArjunAmla-500ml4_1690961991.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArjunAmla-500ml5_1690961991.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ArjunAmla-500ml6_1690961991.png"
https://www.patanjaliayurved.net/product/natural-health-care/health-drinks/patanjali-amla-aloevera-with-wheatgrass-juice/1034,"natural-health-care,health-drinks",Patanjali Amla-Aloevera with Wheatgrass Juice,Patanjali Amla-Aloevera with Wheatgrass Juice                             500 ml,Patanjali Amla-Aloevera with Wheatgrass Juice,"<b>Product Information</b>
Amla Aloe Vera wheatgrass juice helps to improve natural immune system. It improves digestion and useful for better heart health. It also helps in weight loss.
<b>Benefits </b>
1. Aloe vera juice contains leaf pulp which is rich in natural nutrients and fiber, this is herbal remedy for the skin also. Its taste like watery, blend, unsweetened with slight bitterness. 2. Aloe latex contains anthraquinones, compounds that actively heal and reduce pain through natural anti-inflammatory effects. Useful in constipation by stimulating Peristalsis of the intestine and exerting its diuretic, laxative and cathartic effect. 3. It has Antioxidant and possible antimicrobial properties. Aloe Vera Juice is good source of Antioxidant. 4. Useful for indigestion, Immunity, Skin Diseases & cholesterol. 5. Patanjali Aloe Vera juice contains fiber which is help to control blood sugar level. 
<b>Ingredients </b>
Composition : Each 10 ml contains: Amla (Embelica Officinalis) 3.986 ml, Aloevera (Aloe Barbadensis) 3.986, Wheat Grass (Triticum Sativum) 1.99 ml, Excipients : Citric Acid Preservatives : Sodium Benzoate Potassium Sorbate 
<b>How to use </b>
Take 15-25 ml juice twice in a day with equal amount of water or as directed by physician. 
<b>Other Product Info </b>
Best before 1 years from the date of manufacturing. Consume within one month after opening the pack. Do not purchase or consume if bottle found leaked or puffed.",500 ml,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690284024AloeveraJuicewithwheatgrass500ml1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690284024AloeveraJuicewithwheatgrass500ml3.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml3_1689153499.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml4_1689153499.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml5_1689153499.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml6_1689153499.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml2_1690284024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml4_1690284024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml5_1690284024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AloeveraJuicewithwheatgrass500ml6_1690284024.png"
https://www.patanjaliayurved.net/product/natural-health-care/health-drinks/patanjali-lauki-amla-juice/592,"natural-health-care,health-drinks",Patanjali Lauki Amla Juice,Patanjali Lauki Amla Juice                             1 ltr,Patanjali Lauki Amla Juice,"<b>Product Information</b>
Patanjali Lauki Amla Juice is made from fresh and quality tested natural extracts of Lauki and Amla. It is a storehouse of minerals like calcium, iron, magnesium, phosphorus, potassium, sodium and zinc. It is also low in fat and cholesterol, which makes it an ideal health drink. It contains vitamins C, vitamin B1, thiamine, B2 riboflavin, B3 niacin, B6 and vitamin A.
<b>Benefits </b>
1. Patanjali Lauki Amla Juice is used for Diabetes, Jaundice, Ulcer, Piles, Colitis, Hypertension and other conditions. 2. It contains Vitamins C, Vitamin B1 Thiamine, B2 Riboflavin, B3 Niacin,B6 and  Vitamin  A. 3. Patanjali Lauki Amla Juice is  used  for the treatment, control prevention, & improvement of the following diseases, conditions and symptoms: like Cardiovascular disorders, Fungal infections, Urinary tract infections, Microbial infections, Oxidative stress, Constipation, Diarrhea. 4. Pain, Skin and wound infections, Typhoid fever, Cholera, Tuberculosis, Gonorrhea acne, Neurodegenerative disorders. 
<b>Ingredients </b>
Composition: Each 10 ml contains: Lauki (lagenaria siceraria (molina) standl.) 4.95 ml, Amla fruit (emblica officinalis gaertn.) 5.00 ml, Excipients:  (As per I.P.) Citric acid, Preservative : (As per I.P.) Sodium benzoate, Potassium Sorbate, Flavor (ml) : (As per P.F.A) Tulsi- 0.004 & Mint - 0.01 
<b>How to use </b>
15-20 ml as whole or equal proportion with water or as directed by the Physician. 
<b>Other Product Info </b>
Best before-6 months from manufacturing date.",1 ltr,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690961819Lauki-Amlajuice1ltr1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690961819Lauki-Amlajuice1ltr3.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Lauki-Amlajuice1ltr2_1690961819.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Lauki-Amlajuice1ltr4_1690961819.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Lauki-Amlajuice1ltr5_1690961819.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Lauki-Amlajuice1ltr6_1690961819.png"
https://www.patanjaliayurved.net/product/natural-food-products/spices/patanjali-whole-brown-mustard-rai/4080,"natural-food-products,spices",Patanjali Whole Brown Mustard (Rai),Patanjali Whole Brown Mustard (Rai)                              35 g,Patanjali Whole Brown Mustard (Rai),"<b>Product Information</b>
India is always known for the best spices. Spices are considered the wealth of india & traded throughout the world. These spices are not only known for their aroma and taste, but also known for the medicinal benefits. Mustard seeds are the small round seeds of various mustard plants. Mustard has a strong pungent flavor, and unlike any other spice. Mustard seeds are rich in a nutrient called selenium, known for its high anti-inflammatory effects.
<b>Benefits </b>
Mustard seeds are rich in a nutrient called selenium, known for its high anti-inflammatory effects. The high source of magnesium in mustard seeds helps reducing the severity of asthma attacks and certain symptoms of rheumatoid arthritis and lowering blood pressure. 
<b>Ingredients </b>
Mustard seeds. 
<b>How to use </b>
Add according to taste. 
<b>Other Product Info </b>
Best before 1 year from the date of manufacturing.",35 g,https://www.patanjaliayurved.net/assets/product_images/400x500/1678858532400x500.jpg
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-sharbati-whole-wheat-atta/2800,"natural-food-products,flours",Patanjali Sharbati Whole Wheat Atta,Patanjali Sharbati Whole Wheat Atta                             5 kg,Patanjali Sharbati Whole Wheat Atta,"<b>Product Information</b>
Wheat is probably the most common cereal available all over the world. Patanjali whole wheat atta is prepared by high quality of whole wheat (Triticum aestivum),which is passed through  different testing such as moisture, hectoliter. Patanjali Whole wheat atta is extremely beneficial for healthy living. It considerably lowers the hazards of heart diseases, owing to its comparatively low fat content. It also regulates blood glucose levels in diabetic patients. The nutrient value of Patanjali Whole wheat atta   is retained even after processing because  the milling of  whole wheat is done by traditional way i.e by chakkies. Patanlaji Whole Wheat atta  is able to provide you with an immense energy source due in all parts of the grain kernel, including the bran, germ, and endosperm.
<b>Benefits </b>
Patanjali Whole wheat atta is rich in catalytic elements, mineral salts, calcium, magnesium, potassium,  sulfur, chlorine, arsenic, silicon, manganese, zinc, iodide, copper, vitamin B, and vitamin E thus it is useful in issues like anemia, mineral deficiencies, gallstones, breast cancer, chronic inflammation, obesity, asthenia, tuberculosis, pregnancy problems and breastfeeding problems. It contains high amount of carbohydrates thus it is good source of energy. It is helpful for developing the brain as it contains MUFA and PUFA. It is beneficial for healthy Heart and good digestion as it contains dietary fibre. 
<b>Ingredients </b>
Sharbati Whole Wheat 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional indian breads), pooris, paranthas and halwas. 
<b>Other Product Info </b>
Best before-4 months from manufacturing date.",5 kg,https://www.patanjaliayurved.net/assets/product_images/400x500/1633759838400x500.jpg
https://www.patanjaliayurved.net/product/natural-food-products/murabba/patanjali-harad-murabba/742,"natural-food-products,murabba",Patanjali Harad Murabba,Patanjali Harad Murabba                             1 kg,Patanjali Harad Murabba,"<b>Product Information</b>
Patanjali harad murabba is a natural herbal preparation to balance vata disorders. Harad murabba is made from fresh and organic harad with sugar. Patanjali harad murabba contains several phytochemicals (chemical compounds that occur naturally in plants) constituents, including chebulic acid, gallic acid, ellagic acid, tannic acid, amino acids, flavonoids like luteolin, rutin and quercetin etc. These chemicals give the tree its therapeutic values.
<b>Benefits </b>
Patanjali harad murabba is brain tonic with memory improving properties. It is good for eyes. It is good for digestive system and works as a gastric tonic. Due to its laxative properties, it cures constipation. It is an antioxidant that improves body immunity to fight infection. It is also useful in headaches, hair greying, dyspepsia, piles and many digestive system diseases (indigestion, low appetite). Harad murabba has healing properties. It is very effective in curing ulcers and wounds and also helpful to cure eye diseases. 
<b>Ingredients </b>
Composition: Each 10 g contains: Harad  (Terminalia chebula Retz) 5.5 g, Sugar (Saccharum officinarum) 4.5 g, Preservative: Sodium Benzoate-0.01% & Citric Acid-0.025% 
<b>How to use </b>
20-30g twice a day or to be taken under medical supervision. 
<b>Other Product Info </b>
Best before-12 months from manufacturing date.",1 kg,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690959431HaradMurabba-1kg1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690959431HaradMurabba-1kg2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/HaradMurabba-1kg3_1690959431.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/HaradMurabba-1kg4_1690959431.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/HaradMurabba-1kg5_1690959431.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/HaradMurabba-1kg6_1690959431.png"
https://www.patanjaliayurved.net/product/natural-food-products/candy/patanjali-bel-candy/605,"natural-food-products,candy",Patanjali Bel Candy,Patanjali Bel Candy                             500 g,Patanjali Bel Candy,"<b>Product Information</b>
Patanjali Bel Candy is made from high-quality fresh bel fruits which is known for its coolant effects. Bel fruit has great medicinal values. Bel has digestive and carminative properties which help to strengthen the digestive system and regulates bowel movement. It consists of carbohydrates, fats, protein, vitamin C and minerals like iron, phosphorus, carotene and thiamin. Bel cleanses the liver and strengthens liver functions. The candy is 100% natural and has no known side effects. Bel with sugar and glucose with all the health benefits is an ideal treat for everyone.
<b>Benefits </b>
Helps to improve strength of digestive system. Helps to improve liver function. Helpful in jaundice. Provide relief from diarrhea and dysentery. Helps to prevent scurvy. 
<b>Ingredients </b>
Bel (Aegle marmelos) fruit (55%), Sugar, Glucose powder, Acidity regulator (INS 330), Preservative (INS 211) 
<b>How to use </b>
5 to 10 gm twice daily or to be taken under medical supervision. 
<b>Other Product Info </b>
Best before-12 months from manufacturing date.","500 g, 250 g","https://www.patanjaliayurved.net/assets/product_images/400x500/1690961620Belcandy500g1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690961620Belcandy500g2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Belcandy500g3_1690961620.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Belcandy500g4_1690961620.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Belcandy500g5_1690961620.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Belcandy500g6_1690961620.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-gluten-free-atta/3562,"natural-food-products,flours",Patanjali Gluten Free Atta,Patanjali Gluten Free Atta                              1 kg,Patanjali Gluten Free Atta,"<b>Product Information</b>
Patanjali gluten free atta healthy and as name defines it is gluten free. It is multigrain atta and is mixture of jawar, maize, bengal gram, ragi, bajra, oats, etc. High in iron & phosphorus.
<b>Benefits </b>
High in Iron & Phosphorus. Pure, Gluten free. Multi grain atta. 
<b>Ingredients </b>
Jawar, Maize, Bengal gram, Ragi, Bajra, Oats 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional Indian bread), pooris, paranthas, biscuits and halwas. 
<b>Other Product Info </b>
Best before four months from manufacturing date.",1 kg,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690017777GlutenFreeAtta-1kg1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690017777GlutenFreeAtta-1kg2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GlutenFreeAtta-1kg3_1690017777.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GlutenFreeAtta-1kg4_1690017777.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/traditional-whole-wheat-atta/3873,"natural-food-products,flours",Traditional Whole Wheat Atta,Traditional Whole Wheat Atta                             5 kg,Traditional Whole Wheat Atta,"<b>Product Information</b>
Fortified flour is made by adding nutrients in excess to quantities lost during milling, or additional nutrients are added to improve its nutritive value. As nutrient loss occurs during milling, nutrients are added to flour in amounts equal to those present before processing to make enriched flour. Patanjali Atta is fortified with Iron , Folic Acid , & Vitamin B-12.
<b>Benefits </b>
Fortified chakki atta is a source of nutrients like iron, folic acid, and vitamin b12, which helps in meeting the daily micronutrient requirement while you enjoy soft, tasty and nutritious rotis. Micronutrients are important for the human body It is used to treat or prevent low iron in the body. It is used to treat low folate levels. Vitamin b-12 helps with red blood cell formation and anemia prevention. 
<b>Ingredients </b>
Wheat 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional Indian bread), pooris, paranthas, biscuits and halwas. 
<b>Other Product Info </b>
Best before 120 days from the date of manufacturing.",5 kg,"https://www.patanjaliayurved.net/assets/product_images/400x500/1689923130Traditionalwholewheatattawithbran5kgNew1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1689923130Traditionalwholewheatattawithbran5kgNew2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Traditionalwholewheatattawithbran5kgNew3_1689923130.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Traditionalwholewheatattawithbran5kgNew4_1689923130.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Traditionalwholewheatattawithbran5kgNew5_1689923130.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-extra-fibre-atta/3292,"natural-food-products,flours",Patanjali Extra Fibre Atta,Patanjali Extra Fibre Atta                             1 kg,Patanjali Extra Fibre Atta,"<b>Product Information</b>
Flour is best food stuff from health point of view. It is made of wheat and good for your health. Patanjali extra fiber atta foods rich in high fibre produces slower rate of stomach emptying and bulk faces pass more quickly thru large intestine and helps in keeping stomach health at optimum level. Diets in high fibre tend to be low in energy and can be useful for weight control. Patanjali extra fibre atta provides proteins vitamins and minerals for healthy lifestyle.
<b>Benefits </b>
1.Normalizes bowel movements. Dietary fiber increases the weight and size of your stool and softens it. 2.Helps maintain bowel health. 3.Lowers cholesterol levels. 4.Helps control blood sugar levels. 5.Aids in achieving healthy weight. 6.Helps you live longer. 
<b>Ingredients </b>
Whole Wheat (85%), Wheat Bran (15%), Oat Flour (5%) 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional Indian bread), pooris, paranthas, biscuits and halwas. 
<b>Other Product Info </b>
Best before-4 months from manufacturing date.",1 kg,https://www.patanjaliayurved.net/assets/product_images/400x500/1610602347400x500.jpg
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-singhada-atta/3458,"natural-food-products,flours",Patanjali Singhada Atta,Patanjali Singhada Atta                             500 g,Patanjali Singhada Atta,"<b>Product Information</b>
Singhara flour is ground from the dried water chestnut seeds.It is a form of starch. Singhara atta forms a part of the phalahari diet followed during fasts. Singhara flour is rich in potassium content and low in sodium content, which is said to help water retention in the body.
<b>Benefits </b>
High in phosphorus and vitamin B1. source of vitamin B9. Very low in sodium. 
<b>Ingredients </b>
Singhada (Trapa bispinosa Roxb.) 
<b>Other Product Info </b>
Best before 90 days from manufacturing date.",500 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690020983Singharaatta-500g1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690020983Singharaatta-500g2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Singharaatta-500g3_1690020983.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Singharaatta-500g4_1690020983.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-navratna-atta/1105,"natural-food-products,flours",Patanjali Navratna Atta,Patanjali Navratna Atta                             2 kg,Patanjali Navratna Atta,"<b>Product Information</b>
Patanjali navratna atta is a mixture of whole wheat(60.64%) and multi grain mixture(39.36%). It is made form 9 different types of good quality grains which is having very good therapeutic as well as nutritive value. It  passes through different separator for absolute cleaning then a unique blend of carefully chosen ingredients to provide flour with an overall nutrition supply.
<b>Benefits </b>
It is beneficial for diabetic patient as it digests easily and has high nutritive value. It is a rich source of nutrients. It is helpful to hypertension patients. It controls blood pressure due to presence multi-grain. It provides various vitamins, folate, iron, fibre and other minerals. 
<b>Ingredients </b>
Whole Wheat (Gehun) (Triticum Aestivum) (60.64 %) Multigrains mixture (39.36%) Barley (Jau) Amaranth (Chaulai) Maize (Makka) Sorghum (Jwar) Gram(Chana) Water Caltrop (Singhara) Soybean (glycine max) Pearl Millet (Bajra) (pennistetum glaucum) 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional Indian bread), pooris, paranthas, biscuits and halwas. 
<b>Other Product Info </b>
Best before-4 months from manufacturing date.",2 kg,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690269024NavratnaAtta-2kg1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690269024NavratnaAtta-2kg2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/NavratnaAtta-2kg3_1690269024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/NavratnaAtta-2kg4_1690269024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/NavratnaAtta-2kg5_1690269024.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/NavratnaAtta-2kg6_1690269024.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-jawar-atta/3457,"natural-food-products,flours",Patanjali Jawar Atta,Patanjali Jawar Atta                              500 g,Patanjali Jawar Atta,"<b>Product Information</b>
Jowar flour is made by grinding the small round grains of jowar (white millet). It can be consumed plain, made into porridge, roti and other dishes, or used in combination with other flours. It is preferred by the gluten intolerant, and is often cooked as a porridge to be eaten alongside other foods.
<b>Benefits </b>
I mproves digestion. It fights against free radicals. Boosts immunity. Improves heart health. It is gluten free. Rich source of protein. Controls blood sugar level. 
<b>Ingredients </b>
Sorghum Flour 
<b>How to use </b>
Make wholesome chapatis. 
<b>Other Product Info </b>
Best before 90 days from manufacturing date.",500 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690021051jawaratta1kg1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690021051jawaratta1kg2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/jawaratta1kg3_1690021051.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/jawaratta1kg4_1690021051.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/jawaratta1kg5_1690021051.png"
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-missi-atta/1275,"natural-food-products,flours",Patanjali Missi Atta,Patanjali Missi Atta                             1 kg,Patanjali Missi Atta,"<b>Product Information</b>
Patanjali missi atta a unique combination of whole wheat, gram and barley. It is a special kind of atta which consists of three grains which are whole wheat, barley and gram. These are grounded uniformly for proper mixture of these grains which results in fine flour. It has lot of health benefits and provides nutrition.
<b>Benefits </b>
It helps in boosting metabolism. It contains a high amount of minerals content. It increases digestion ability. It contains iron, sodium etc. It regulates blood pressure and enhances brain health. It strengthens bones and improves immunity. 
<b>Ingredients </b>
Whole wheat  Flour ( 70 % ), Gram flour ( 29%) Dried fenugreek leaves (1%) 
<b>How to use </b>
Make wholesome chapatis, rotis or phulkas (traditional Indian bread), pooris, paranthas, biscuits and halwas. 
<b>Other Product Info </b>
Best before-4 months from manufacturing date.",1 kg,https://www.patanjaliayurved.net/assets/product_images/400x500/1589025155400x500.jpg
https://www.patanjaliayurved.net/product/natural-food-products/flours/patanjali-chana-sattu/3841,"natural-food-products,flours",Patanjali Chana Sattu,Patanjali Chana Sattu                              500 g,Patanjali Chana Sattu,"<b>Product Information</b>
Chana sattu is traditionally used in various indian cuisine. Sattu is made with chana, chickpeas (chana) are rich in proteins. Roasting helps retain nutritive value,adding only to the shelf life of the flour. Patanjali sattu is 100% pure.
<b>Benefits </b>
Sattu is made with chana, chickpeas (chana) are rich in proteins. Provides Energy and Hydration. Supports Digestion. Improves Hair and Skin Health. Maintains Healthy Glucose Levels. Aids in Weight Loss. 
<b>Ingredients </b>
Roasted Bengal Gram 
<b>How to use </b>
Chana sattu is traditionally used in various Indian cuisine. 
<b>Other Product Info </b>
Best before 150 days from the date of manufacturing.",500 g,https://www.patanjaliayurved.net/assets/product_images/400x500/1655724487400x500.jpg
